id,host_neighbourhood,zipcode,property_type,neighbourhood_group_cleansed,review_scores_rating
24968615,Alki,98116,Guest suite,West Seattle,96
24971177,Magnolia,98199,House,Magnolia,99
24971830,Minor,98122,Townhouse,Central Area,80
24990505,Pioneer Square,98104,Apartment,Downtown,73
24992994,Mount Baker,98118,Guesthouse,Seward Park,100
24993950,Mount Baker,98118,Bungalow,Rainier Valley,
24996483,Phinney Ridge,98102,House,Capitol Hill,80
25012724,Capitol Hill,98121,Apartment,Downtown,90
25016471,Columbia City,98118,Guest suite,Rainier Valley,97
25016795,Victory Heights,98125,House,Lake City,85
25019886,,98102,Apartment,Capitol Hill,96
25029389,Belltown,98121,Apartment,Downtown,100
25029806,Olympic Hills,98125,House,Lake City,93
25033197,Minor,98122,Guest suite,Central Area,100
25033482,Ballard,98117,House,Ballard,97
25047285,Queen Anne,98119,Guest suite,Queen Anne,95
25052693,Capitol Hill,98102,House,Capitol Hill,90
25053046,Ballard,98117,House,Ballard,97
25054347,Madrona,98122,Guest suite,Central Area,96
25054974,Gatewood,98136,Condominium,West Seattle,92
25055857,,98101,Condominium,Downtown,100
25056478,South Lake Union,98109,Apartment,Cascade,100
25058197,Columbia City,98118,House,Rainier Valley,
25058864,Capitol Hill,98102,House,Capitol Hill,93
25068215,University District,98122,House,Capitol Hill,96
25077915,,98104,Apartment,Downtown,92
25078326,Belltown,98121,Apartment,Downtown,93
25080847,Fremont,98103,Guesthouse,Other neighborhoods,98
25083777,Queen Anne,98119,Apartment,Queen Anne,98
25084648,Central Business District,98118,Guesthouse,Rainier Valley,93
25085566,Eastlake,98102,Townhouse,Cascade,89
25087100,Maple Leaf,98115,Apartment,Northgate,84
25087255,Ballard,98117,House,Ballard,92
25092622,,98119,Condominium,Queen Anne,87
25098816,,98107,Apartment,Ballard,93
25103032,Minor,98122,House,Central Area,99
25103491,South Beacon Hill,98118,House,Beacon Hill,
25104483,University District,98105,Townhouse,University District,92
25110333,,98112,Guest suite,Capitol Hill,100
25110702,Fremont,98119,House,Queen Anne,94
25113399,Central Business District,98101,Apartment,Downtown,96
25115207,,98118,House,Rainier Valley,90
25115867,Queen Anne,98119,Apartment,Queen Anne,95
25136102,Phinney Ridge,98103,House,Other neighborhoods,94
25137610,Ballard,98117,Guest suite,Ballard,94
25141810,Belltown,98121,Apartment,Downtown,92
25160814,North Beach/Blue Ridge,98177,House,Other neighborhoods,95
25165205,Fremont,98103,House,Other neighborhoods,95
25166193,University District,98105,House,University District,99
25169234,University District,98109,Apartment,Queen Anne,96
25170755,Montlake,98112,Guesthouse,Capitol Hill,99
25171976,Wedgewood,98115,Apartment,Other neighborhoods,88
25179298,,98119,Condominium,Queen Anne,97
25187043,Ballard,98117,Guest suite,Ballard,100
25188308,University District,98105,Apartment,University District,
25192007,First Hill,98121,Apartment,Downtown,79
25198725,Capitol Hill,98102,House,Capitol Hill,96
25203922,Licton Springs,98133,Guesthouse,Northgate,93
25204844,Ballard,98117,Apartment,Ballard,97
25205332,Licton Springs,98133,Guest suite,Northgate,96
25205611,Licton Springs,98133,Guest suite,Northgate,95
25206065,University District,98105,House,University District,93
25210109,,98122,Loft,Central Area,98
25210949,Capitol Hill,98102,House,Capitol Hill,95
25213563,Mount Baker,98144,House,Rainier Valley,96
25213896,Queen Anne,98119,Guest suite,Queen Anne,99
25221855,,98117,House,Other neighborhoods,80
25224607,Columbia City,98118,House,Rainier Valley,
25230615,Columbia City,98118,House,Rainier Valley,94
25231650,Mount Baker,98144,Guest suite,Rainier Valley,98
25233640,Phinney Ridge,98103,Guest suite,Other neighborhoods,95
25236385,Minor,98122,Townhouse,Central Area,98
25237271,Licton Springs,98103,Guest suite,Northgate,95
25237275,Harrison/Denny-Blaine,98112,House,Central Area,100
25238336,Victory Heights,98125,House,Lake City,95
25239084,University District,98109,Apartment,Queen Anne,94
25239501,Victory Heights,98125,House,Lake City,94
25239812,Victory Heights,98125,House,Lake City,88
25253289,Lower Queen Anne,98109,Condominium,Queen Anne,97
25254395,Wallingford,98103,Guest suite,Other neighborhoods,99
25256131,University District,98122,Apartment,Central Area,
25261563,Minor,98112,House,Capitol Hill,100
25261732,Cedar Park,98125,Guest suite,Lake City,99
25262674,North Delridge,98106,Townhouse,Delridge,93
25265293,Belltown,98101,Condominium,Downtown,97
25266509,Victory Heights,98125,House,Lake City,96
25269354,North Beacon Hill,98144,House,Beacon Hill,
25270013,Stevens,98122,Apartment,Capitol Hill,100
25294340,Fremont,98103,Townhouse,Other neighborhoods,92
25296669,Queen Anne,98119,Guest suite,Queen Anne,98
25297444,Fauntleroy,98126,Guest suite,West Seattle,91
25306785,Ballard,98117,Apartment,Ballard,89
25315225,Pinehurst,98125,Guesthouse,Northgate,99
25320101,Montlake,98102,Apartment,Capitol Hill,100
25322977,Queen Anne,98119,House,Queen Anne,100
25323506,Ballard,98107,Apartment,Ballard,95
25326639,Minor,98122,Apartment,Central Area,97
25328220,Green Lake,98103,House,Other neighborhoods,90
25329371,Alki,98116,House,West Seattle,100
25330340,Wedgewood,98115,Apartment,Other neighborhoods,97
25338089,,98121,Condominium,Downtown,96
25344428,High Point,98126,Townhouse,Delridge,96
25345102,Wallingford,98103,Guest suite,Other neighborhoods,
25352260,Columbia City,98118,House,Rainier Valley,
25353735,,98109,Boat,Cascade,87
25355677,North Beacon Hill,98144,Tent,Beacon Hill,97
25356208,,98115,Guest suite,Other neighborhoods,96
25356262,North Beacon Hill,98144,Guest suite,Beacon Hill,98
25356410,Greenwood,98117,Townhouse,Other neighborhoods,
25356713,Phinney Ridge,98102,House,Capitol Hill,80
25370923,Ballard,98107,House,Ballard,98
25372987,First Hill,98101,Condominium,Downtown,83
25377648,Riverview,98106,House,Delridge,91
25380744,,98103,Guest suite,Other neighborhoods,
25381145,North Beacon Hill,98144,Guest suite,Beacon Hill,80
25394602,,98112,Guesthouse,Central Area,100
25396547,,98106,House,Delridge,
25398702,Montlake,98102,House,Capitol Hill,99
25405366,Ballard,98107,House,Ballard,94
25427908,Mount Baker,98118,House,Rainier Valley,88
25428030,,,Townhouse,Downtown,98
25430088,Mount Baker,98144,Guest suite,Rainier Valley,89
25430456,Wallingford,98105,House,Other neighborhoods,98
25444751,First Hill,98101,Condominium,Downtown,97
25449487,Ballard,98107,Apartment,Ballard,98
25450282,Ballard,98107,Townhouse,Ballard,100
25454741,Capitol Hill,98101,Apartment,Downtown,100
25455988,Capitol Hill,98101,Apartment,Downtown,100
25457326,Leschi,98122,House,Central Area,99
25458324,University District,98105,House,University District,80
25458599,Minor,98112,Townhouse,Central Area,98
25459985,North Beach/Blue Ridge,98117,Cottage,Other neighborhoods,96
25462363,,98102,Apartment,Capitol Hill,98
25475301,Wallingford,98103,House,Other neighborhoods,97
25479165,North Beacon Hill,98144,House,Beacon Hill,100
25485508,Minor,98122,Guest suite,Central Area,98
25485956,University District,98112,House,Capitol Hill,97
25486505,University District,98105,House,University District,
25487093,First Hill,98122,Apartment,Downtown,100
25487189,Belltown,98103,House,Other neighborhoods,95
25487561,Belltown,98121,Condominium,Downtown,95
25490529,Madrona,98122,Apartment,Central Area,98
25492380,Leschi,98144,House,Central Area,70
25493481,Belltown,98107,Apartment,Ballard,99
25510353,Fremont,98103,Apartment,Other neighborhoods,100
25512975,Minor,98112,Townhouse,Central Area,100
25513020,Minor,98122,Townhouse,Central Area,93
25515494,Phinney Ridge,98107,Guest suite,Other neighborhoods,98
25517820,Fremont,98103,House,Other neighborhoods,96
25518760,North Beacon Hill,98144,Guest suite,Beacon Hill,100
25521162,Queen Anne,98109,House,Queen Anne,98
25522021,Minor,98122,House,Central Area,100
25522201,South Delridge,98106,House,Delridge,97
25522851,North Admiral,98116,Guest suite,West Seattle,98
25524991,University District,98103,Townhouse,Other neighborhoods,95
25534616,Pike Place Market,98101,Apartment,Downtown,100
25538577,,98102,Townhouse,Cascade,95
25541096,Stevens,98122,Bed and breakfast,Capitol Hill,96
25548453,Gatewood,98136,Guesthouse,West Seattle,99
25551802,Lower Queen Anne,98109,Guest suite,Queen Anne,98
25567558,Ballard,98117,Guest suite,Ballard,96
25573872,South Delridge,98106,House,Delridge,
25576528,South Delridge,98106,House,Delridge,96
25582819,Minor,98112,House,Capitol Hill,90
25583974,Minor,98112,Townhouse,Capitol Hill,100
25585275,Greenwood,98103,Guest suite,Other neighborhoods,96
25595580,Riverview,98106,House,Delridge,95
25618985,Fremont,98107,Guest suite,Other neighborhoods,98
25624096,Central Business District,98101,Apartment,Downtown,95
25635804,Central Business District,98101,Apartment,Downtown,97
25641750,Belltown,98119,House,Queen Anne,93
25643461,University District,98104,Apartment,Downtown,97
25664773,Columbia City,98108,House,Rainier Valley,98
25664899,Belltown,98101,Condominium,Downtown,100
25669000,Capitol Hill,98101,Apartment,Downtown,93
25670292,Capitol Hill,98101,Apartment,Downtown,96
25677714,Prenzlauer Berg,98109,House,Queen Anne,98
25677731,,98125,Condominium,Lake City,88
25679717,,98104,Apartment,Downtown,95
25683001,Fremont,98103,Townhouse,Other neighborhoods,92
25683378,Fremont,98103,Townhouse,Other neighborhoods,100
25685413,Minor,98122,Townhouse,Central Area,100
25690435,Fremont,98103,Townhouse,Other neighborhoods,100
25708773,,98104,Apartment,Downtown,97
25725786,Roxhill,98126,House,Delridge,100
25727148,Leschi,98144,Guest suite,Central Area,98
25736941,Minor,98112,Apartment,Central Area,
25740937,,98106,Bungalow,Delridge,
25745348,,98110,Apartment,Downtown,100
25745640,Minor,98122,House,Central Area,95
25747200,Central Business District,98101,Condominium,Downtown,92
25754867,,98136,Guest suite,West Seattle,
25767173,Phinney Ridge,98103,House,Other neighborhoods,98
25770686,Columbia City,98118,House,Rainier Valley,97
25773168,Centro Storico,98199,Townhouse,Magnolia,98
25779638,University District,98105,House,Other neighborhoods,87
25780737,Phinney Ridge,98102,House,Capitol Hill,93
25781184,Queen Anne,98109,Guest suite,Queen Anne,99
25781585,University District,98105,Apartment,University District,100
25781596,,98108,House,Beacon Hill,
25781915,University District,98112,House,Capitol Hill,96
25782292,University District,98122,Apartment,Central Area,99
25783702,Wedgewood,98115,Bungalow,Other neighborhoods,100
25783922,Central Business District,98101,Apartment,Downtown,87
25784064,North Beacon Hill,98108,House,Beacon Hill,
25784445,Wallingford,98103,House,Other neighborhoods,93
25785133,Cedar Park,98125,House,Lake City,86
25796573,,98122,Townhouse,Central Area,98
25801842,Greenwood,98103,House,Other neighborhoods,
25802833,Broadview,98177,Guest suite,Other neighborhoods,97
25808416,Cedar Park,98125,House,Lake City,98
25809603,Minor,98116,House,West Seattle,93
25815894,Minor,98122,Apartment,Central Area,
25816497,Alki,98116,Bungalow,West Seattle,96
25820162,North Beacon Hill,98144,House,Beacon Hill,87
25820794,Belltown,98121,Condominium,Downtown,
25836070,,98122,Apartment,Downtown,100
25838179,First Hill,98101,Condominium,Downtown,99
25844086,,98122,Apartment,Central Area,87
25863929,,98101,Apartment,Capitol Hill,90
25866615,Belltown,98121,Apartment,Downtown,93
25869587,North Beacon Hill,98144,Apartment,Beacon Hill,94
25870982,Minor,98122,Loft,Downtown,95
25871125,Belltown,98109,Serviced apartment,Cascade,87
25872260,Rainier Beach,98178,House,Rainier Valley,93
25885124,,98122,Apartment,Central Area,92
25893700,Arbor Heights,98146,House,West Seattle,97
25894320,,98126,Guest suite,Delridge,
25894869,Capitol Hill,98102,Guest suite,Capitol Hill,96
25895493,Minor,98122,House,Central Area,99
25896487,Ballard,98107,Townhouse,Ballard,88
25896751,Crown Hill,98117,House,Other neighborhoods,
25898095,Fremont,98103,Townhouse,Other neighborhoods,100
25908175,Minor,98122,Apartment,Downtown,99
25908648,Atlantic,98144,Apartment,Central Area,97
25911520,Maple Leaf,98125,House,Northgate,83
25911571,Phinney Ridge,98103,House,Other neighborhoods,96
25918552,Rainier View,98178,House,Rainier Valley,97
25943915,Eastlake,98102,Townhouse,Capitol Hill,100
25946713,Fremont,98121,Condominium,Downtown,80
25947717,,98199,Townhouse,Magnolia,93
25950747,Queen Anne,98109,Apartment,Queen Anne,95
25951195,Eastlake,98102,Townhouse,Cascade,100
25952108,Ballard,98107,Guest suite,Ballard,78
25953013,,98122,Condominium,Capitol Hill,90
25965097,Lower Queen Anne,98119,Apartment,Queen Anne,99
25966547,Columbia City,98118,House,Rainier Valley,100
25969751,Belltown,98109,Serviced apartment,Cascade,100
25970336,Belltown,98109,Serviced apartment,Cascade,95
25972812,,98119,Townhouse,Queen Anne,97
25982024,North Admiral,98116,Guest suite,West Seattle,100
25982299,,98106,Guest suite,Delridge,91
25982489,Rainier Beach,98118,House,Rainier Valley,100
25982876,Belltown,98109,Serviced apartment,Cascade,100
25982945,Belltown,98109,Serviced apartment,Cascade,94
25984648,Olympic Hills,98125,Cabin,Lake City,90
25986964,Pike Place Market,98101,Apartment,Downtown,93
25994605,,98107,Guesthouse,Ballard,94
25998193,Magnolia,98199,Townhouse,Magnolia,89
26001483,Queen Anne,98109,Boat,Queen Anne,94
26004460,Fremont,98103,Boat,Other neighborhoods,100
26008979,,98103,Apartment,Other neighborhoods,93
26013628,Green Lake,98103,Guest suite,Other neighborhoods,94
26014732,,98199,Guest suite,Magnolia,96
26036482,University District,98105,Apartment,University District,100
26036649,Capitol Hill,98122,Apartment,Capitol Hill,100
26037691,,98115,House,Other neighborhoods,95
26042580,Roosevelt,98115,House,Other neighborhoods,97
26058456,Columbia City,98118,Townhouse,Rainier Valley,93
26062905,Stevens,98112,Guest suite,Capitol Hill,100
26065165,Ballard,98117,House,Ballard,86
26074454,First Hill,98121,Condominium,Downtown,100
26078987,Green Lake,98103,House,Other neighborhoods,94
26079124,Belltown,98121,Apartment,Downtown,80
26081982,Maple Leaf,98115,Guesthouse,Northgate,100
26082877,,98126,Guest suite,West Seattle,100
26083737,Highland Park,98106,House,Delridge,100
26086562,Minor,98112,Townhouse,Central Area,90
26086989,Magnolia,98199,House,Magnolia,95
26087976,Alki,98116,Bungalow,West Seattle,98
26104544,,98105,House,Other neighborhoods,98
26107223,Roosevelt,98105,House,University District,100
26108348,First Hill,98121,Condominium,Downtown,98
26109376,Ballard,98107,House,Ballard,98
26110397,International District,98104,Apartment,Downtown,98
26110804,Fremont,98107,Guesthouse,Other neighborhoods,99
26112852,Capitol Hill,98102,Apartment,Capitol Hill,100
26127172,Magnolia,98199,Apartment,Magnolia,
26131077,Seward Park,98118,Guest suite,Seward Park,97
26131078,,98134,House,Beacon Hill,100
26131463,,98118,Guest suite,Rainier Valley,100
26132206,Capitol Hill,98122,Loft,Capitol Hill,99
26135414,Lower Queen Anne,98119,Apartment,Queen Anne,99
26135698,Ballard,98117,Bungalow,Ballard,100
26135947,Green Lake,98103,Guest suite,Other neighborhoods,79
26136412,Queen Anne,98109,Apartment,Queen Anne,100
26138712,Minor,98122,Guest suite,Central Area,96
26139729,,98199,Townhouse,Magnolia,100
26140069,,98122,Apartment,Capitol Hill,98
26140150,Montlake,98102,House,Capitol Hill,98
26140914,Montlake,98102,House,Capitol Hill,96
26143461,Minor,98122,House,Central Area,90
26155768,Riverview,98106,House,Delridge,92
26159101,Genesee,98116,Guest suite,West Seattle,100
26160704,Queen Anne,98119,House,Queen Anne,97
26165812,Green Lake,98103,House,Other neighborhoods,87
26167317,Pike Place Market,98101,Apartment,Downtown,
26170774,Atlantic,98144,Townhouse,Central Area,94
26191517,Pioneer Square,98104,Loft,Downtown,94
26194842,University District,98105,Apartment,University District,90
26197282,Queen Anne,98136,Townhouse,West Seattle,99
26197440,Roosevelt,98115,Bungalow,Other neighborhoods,
26198056,Rainier View,98178,House,Rainier Valley,98
26202278,Montlake,98102,House,Capitol Hill,100
26207740,Licton Springs,98133,Guest suite,Northgate,95
26213441,University District,98105,House,University District,84
26221872,Roosevelt,98105,House,University District,97
26230157,Broadview,98133,Apartment,Other neighborhoods,100
